activityrecordid,obdfileid,hexcode1,hexcode2,hexcode3,misfire_supported,misfire_incomplete,fuelsystem_supported,fuelsystem_incomplete,comprehensivecomponent_supported,comprehensivecomponent_incomplete,catalyst_supported,catalyst_incomplete,heatedcatalyst_supported,heatedcatalyst_incomplete,evaporativesystem_supported,evaporativesystem_incomplete,secondaryairsystem_supported,secondaryairsystem_incomplete,acsystemrefrigerant_supported,acsystemrefrigerant_incomplete,oxygensensor_supported,oxygensensor_incomplete,oxygensensorheater_supported,oxygensensorheater_incomplete,egrsystem_supported,egrsystem_incomplete
34480,1630,18,9F,F0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,1
34481,1630,18,9F,F0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,1
34482,1630,18,9F,F0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,1
34483,1630,18,9F,F0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,1
34484,1630,18,9F,F0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,1
34485,1630,18,9F,F0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,1
34486,1630,18,9F,F0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,1
34487,1630,18,9F,F0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,1
34488,1630,18,9F,F0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,1
34489,1630,18,9F,F0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,1
34490,1630,18,9F,F0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,1
34491,1630,18,9F,F0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,1
34492,1630,18,9F,F0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,1
34493,1630,18,9F,F0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,1
34494,1630,18,9F,F0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,1
34495,1630,18,9F,F0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,1
34496,1630,18,9F,F0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,1
34497,1630,18,9F,F0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,1
34498,1630,18,9F,F0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,1
34499,1630,18,9F,F0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,1
34500,1630,18,9F,F0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,1
34501,1630,18,9F,F0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,1
34502,1630,18,9F,F0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,1
34503,1630,18,9F,F0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,1
34504,1630,18,9F,F0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,1
34505,1630,18,9F,F0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,1
34506,1630,18,9F,F0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,1
34507,1630,18,9F,F0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,1
34508,1630,18,9F,F0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,1
34509,1630,18,9F,F0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,1
34510,1630,18,9F,F0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,1
34511,1630,18,9F,F0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,1
34512,1630,18,9F,F0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,1
34513,1630,18,9F,F0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,1
34514,1630,18,9F,F0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,1
34629,1650,E5,F0,18,1,0,0,1,1,1,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1
34630,1650,E5,F0,18,1,0,0,1,1,1,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1
34631,1650,E5,F0,18,1,0,0,1,1,1,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1
34632,1650,E5,F0,18,1,0,0,1,1,1,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1
34633,1650,E5,F0,18,1,0,0,1,1,1,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1
34634,1650,E5,F0,18,1,0,0,1,1,1,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1
34635,1650,E5,F0,18,1,0,0,1,1,1,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1
34636,1650,E5,F0,18,1,0,0,1,1,1,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1
34637,1650,E5,F0,18,1,0,0,1,1,1,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1
34638,1650,E5,F0,18,1,0,0,1,1,1,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1
34706,1661,E5,F0,18,1,0,0,1,1,1,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1
34707,1661,E5,F0,18,1,0,0,1,1,1,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1
34708,1661,E5,F0,18,1,0,0,1,1,1,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1
34709,1661,E5,F0,18,1,0,0,1,1,1,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1
34710,1661,E5,F0,18,1,0,0,1,1,1,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1
34711,1661,E5,F0,18,1,0,0,1,1,1,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1
34712,1661,E5,F0,18,1,0,0,1,1,1,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1
34713,1661,E5,F0,18,1,0,0,1,1,1,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1
34714,1661,E5,F0,18,1,0,0,1,1,1,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1
34715,1661,E5,F0,18,1,0,0,1,1,1,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1
34716,1661,E5,F0,18,1,0,0,1,1,1,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1
34717,1661,E5,F0,18,1,0,0,1,1,1,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1
34718,1661,E5,F0,18,1,0,0,1,1,1,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1
34719,1661,E5,F0,18,1,0,0,1,1,1,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1
34720,1661,E5,F0,18,1,0,0,1,1,1,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1
34721,1661,E5,F0,18,1,0,0,1,1,1,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1
34722,1661,E5,F0,18,1,0,0,1,1,1,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1
34723,1661,E5,F0,18,1,0,0,1,1,1,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1
34724,1661,E5,F0,18,1,0,0,1,1,1,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1
34725,1661,E5,F0,18,1,0,0,1,1,1,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1
34726,1661,E5,F0,18,1,0,0,1,1,1,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1
34727,1661,E5,F0,18,1,0,0,1,1,1,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1
34728,1661,E5,F0,18,1,0,0,1,1,1,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1
34820,1678,E5,F0,18,1,0,0,1,1,1,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1
34821,1678,18,9F,F0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,1
34822,1678,18,9F,F0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,1
34823,1678,18,9F,F0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,1
34824,1678,18,9F,F0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,1
34825,1678,18,9F,F0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,1
34826,1678,18,9F,F0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,1
34827,1678,18,9F,F0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,1
34828,1678,18,9F,F0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,1
34829,1678,18,9F,F0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,1
34830,1678,18,9F,F0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,1
34831,1678,18,9F,F0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,1
34832,1678,18,9F,F0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,1
34833,1678,18,9F,F0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,1
34834,1678,18,9F,F0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,1
34835,1678,18,9F,F0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,1
34836,1678,18,9F,F0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,1
34837,1678,18,9F,F0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,1
34838,1678,18,9F,F0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,1
34839,1678,18,9F,F0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,1
34840,1678,18,9F,F0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,1
34841,1678,18,9F,F0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,1
34842,1678,18,9F,F0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,1
34843,1678,18,9F,F0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,1
34844,1678,18,9F,F0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,1
34845,1678,18,9F,F0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,1
34846,1678,18,9F,F0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,1
34847,1678,18,9F,F0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,1
34848,1678,18,9F,F0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,1
34849,1678,18,9F,F0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,1
34850,1678,18,9F,F0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,1
34851,1678,18,9F,F0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,1
34852,1678,18,9F,F0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,1
34853,1678,18,9F,F0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,1
34854,1678,18,9F,F0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,1
34855,1678,18,9F,F0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,1
34856,1678,18,9F,F0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,1
34857,1678,18,9F,F0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,1
34858,1678,18,9F,F0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,1
34859,1678,18,9F,F0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,1
34860,1678,18,9F,F0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,1
34861,1678,18,9F,F0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,1
34862,1678,18,9F,F0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,1
34863,1678,18,9F,F0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,1
34864,1678,18,9F,F0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,1
34865,1678,18,9F,F0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,1
34866,1678,18,9F,F0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,1
34867,1678,18,9F,F0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,1
34868,1678,18,9F,F0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,1
34869,1678,18,9F,F0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,1
34870,1678,18,9F,F0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,1
34871,1678,18,9F,F0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,1
34872,1678,18,9F,F0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,1
34873,1678,18,9F,F0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,1
34874,1678,18,9F,F0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,1
34875,1678,18,9F,F0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,1
34876,1678,18,9F,F0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,1
34877,1678,18,9F,F0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,1
34878,1678,18,9F,F0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,1
34879,1678,18,9F,F0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,1
34880,1678,18,9F,F0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,1
34881,1678,18,9F,F0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,1
34882,1678,18,9F,F0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,1
34883,1678,18,9F,F0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,1
34884,1678,18,9F,F0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,1
34885,1678,18,9F,F0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,1
34886,1678,18,9F,F0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,1
34887,1678,18,9F,F0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,1
34888,1678,18,9F,F0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,1
34889,1678,18,9F,F0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,1
34890,1678,18,9F,F0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,1
34891,1678,18,9F,F0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,1
34892,1678,18,9F,F0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,1
34893,1678,18,9F,F0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,1
34894,1678,18,9F,F0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,1
34895,1678,18,9F,F0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,1
34896,1678,18,9F,F0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,1
34897,1678,18,9F,F0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,1
34898,1678,18,9F,F0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,1
34899,1678,18,9F,F0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,1
34900,1678,18,9F,F0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,1
34901,1678,18,9F,F0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,1
34902,1678,18,9F,F0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,1
34903,1678,18,9F,F0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,1
34904,1678,18,9F,F0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,1
34905,1678,18,9F,F0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,1
34906,1678,18,9F,F0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,1
34907,1678,18,9F,F0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,1
34908,1678,18,9F,F0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,1
34909,1678,18,9F,F0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,1
34910,1678,18,9F,F0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,1
34911,1678,18,9F,F0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,1
34912,1678,18,9F,F0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,1
34913,1678,18,9F,F0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,1
34914,1678,18,9F,F0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,1
34915,1678,18,9F,F0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,1
34916,1678,18,9F,F0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,1
34917,1678,18,9F,F0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,1
34918,1678,18,9F,F0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,1
34919,1678,18,9F,F0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,1
34920,1678,18,9F,F0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,1
34921,1678,18,9F,F0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,1
34922,1678,18,9F,F0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,1
34923,1678,18,9F,F0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,1
34924,1678,18,9F,F0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,1
34925,1678,18,9F,F0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,1
34926,1678,18,9F,F0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,1
34927,1678,18,9F,F0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,1
34928,1678,18,9F,F0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,1
34929,1678,18,9F,F0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,1
34930,1678,18,9F,F0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,1
34931,1678,18,9F,F0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,1
34932,1678,18,9F,F0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,1
34933,1678,18,9F,F0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,1
34934,1678,18,9F,F0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,1
34935,1678,18,9F,F0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,1
34936,1678,18,9F,F0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,1
34937,1678,18,9F,F0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,1
34938,1678,18,9F,F0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,1
34939,1678,18,9F,F0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,1
34940,1678,18,9F,F0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,1
34941,1678,18,9F,F0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,1
34942,1678,18,9F,F0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,1
34943,1678,18,9F,F0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,1
34944,1678,18,9F,F0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,1
34945,1678,18,9F,F0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,1
34946,1678,18,9F,F0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,1
34947,1678,18,9F,F0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,1
34948,1678,18,9F,F0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,1
34949,1678,18,9F,F0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,1
34950,1678,18,9F,F0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,1
34951,1678,18,9F,F0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,1
34952,1678,18,9F,F0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,1
34953,1678,18,9F,F0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,1
34954,1678,18,9F,F0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,1
34955,1678,18,9F,F0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,1
34956,1678,18,9F,F0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,1
34957,1678,18,9F,F0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,1
34958,1678,18,9F,F0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,1
34959,1678,18,9F,F0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,1
34960,1678,18,9F,F0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,1
34961,1678,18,9F,F0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,1
34962,1678,18,9F,F0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,1
34963,1678,18,9F,F0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,1
34964,1678,18,9F,F0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,1
34965,1678,18,9F,F0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,1
34966,1678,18,9F,F0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,1
34967,1678,18,9F,F0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,1
34968,1678,18,9F,F0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,1
34969,1678,18,9F,F0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,1
34970,1678,18,9F,F0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,1
34971,1678,18,9F,F0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,1
34972,1678,18,9F,F0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,1
34973,1678,18,9F,F0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,1
34974,1678,18,9F,F0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,1
34975,1678,18,9F,F0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,1
34976,1678,18,9F,F0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,1
34977,1678,18,9F,F0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,1
34978,1678,18,9F,F0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,1
34979,1678,18,9F,F0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,1
34980,1678,18,9F,F0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,1
34981,1678,18,9F,F0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,1
34982,1678,18,9F,F0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,1
34983,1678,18,9F,F0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,1
34984,1678,18,9F,F0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,1
34985,1678,18,9F,F0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,1
34986,1678,18,9F,F0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,1
34987,1678,18,9F,F0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,1
